0.0,0.0.1,33.03852,-201.0,0.0.2,0.0.3,30.897839,-201.0.1,0.0.4,0.0.5,30.461338,-201.0.2,0.0.6,1.8652929,25.814247,-185.53847,0.017682578,24.77261,25.191927,-0.56265116,0.026421787,25.756826,25.447453,0.8517031,0.002135863,10.450006,18.237238,-120.76198,0.011712982,19.465256,27.5329,-54.44965,0.009624525,25.254082,24.60239,-6.9612117,0.010778128,23.662453,29.402443,0.21167786,0.004732659,17.278751,20.789808,-51.402725,0.0041503217,6.454394,26.265104,-139.65892,0.0.7,0.0.8,25.957876,-201.0.3,0.0.9,0.0.10,27.27648,-201.0.4,0.0.11,0.0.12,27.870718,-201.0.5,0.0.13,0.0.14,31.154406,-201.0.6,0.0.15,0.0.16,29.343647,-201.0.7,0.0.17,0.0.18,31.223152,-201.0.8,0.0.19,0.0.20,31.478596,-201.0.9,0.0.21,0.0.22,30.28347,-201.0.10
0.0075945547,15.000624,32.936604,-85.07861,0.02195054,23.43156,34.269253,-17.794544,0.0114936745,11.5182905,28.122803,-122.28788,0.005260503,14.541188,28.011528,-98.38835,0.0055787717,2.3197627,26.827784,-170.25966,0.00014983065,4.636228,13.862008,-161.91774,0.014364731,23.461918,28.483149,-27.615202,0.009805996,14.237605,26.72858,-94.263306,0.00084838097,3.8258681,21.986267,-168.93742,0.009612902,15.686197,22.98831,-74.50286,0.0,4.0759373,39.521748,-178.90398,0.0,0.0,39.848743,-201.0,0.0,0.0,42.398388,-201.0,0.0,0.0,44.742504,-201.0,0.0,0.0,42.697014,-201.0,0.015570553,22.178461,28.442005,-32.794643,0.018498408,13.925218,24.985453,-89.65386,0.003693964,10.217399,25.454094,-125.44666,0.015189192,16.492298,23.629244,-60.768288,0.0,0.0,26.505793,-201.0
0.0,0.0,34.05756,-201.0,0.0,0.0,11.996986,-201.0,0.0,0.0,3.9004853,-201.0,0.039034996,37.085823,18.634138,-25.904366,0.025651691,42.512325,8.586642,-2.5538647,0.017132552,45.757305,17.829535,2.0734568,0.012860672,37.87479,18.466578,-35.63242,0.021621527,42.076008,12.8480215,-11.478985,0.015694143,27.93402,20.401752,-73.74376,0.0074878293,41.80689,23.338337,-6.381706,0.019660464,39.280704,33.4071,-11.425855,0.0054431236,15.844524,21.175676,-122.898476,0.0,0.0,13.957196,-201.0,0.0153888315,31.033274,17.98704,-68.09612,0.0022041586,37.332676,23.880304,-27.097496,0.028467031,37.235847,25.3406,2.327872,0.01676787,34.58035,31.021112,1.7744236,0.0009427569,2.910319,17.871355,-184.45757,0.0,0.0,15.805276,-201.0,0.0,0.0,7.097371,-201.0
0.0,0.0,36.22075,-201.0,0.0,0.0,33.78753,-201.0,0.0,0.0,32.65438,-201.0,0.0,0.0,32.735886,-201.0,0.0038840272,12.025145,30.40517,-91.698204,0.0038672413,12.681305,23.068922,-85.22043,0.003837817,6.124918,20.849052,-144.6389,0.0,0.0,22.152664,-201.0,0.0043259235,11.428127,25.688807,-91.50615,0.004338035,10.371622,25.565027,-108.93468,0.0032767137,12.695275,25.560555,-78.16284,0.010080355,16.251385,33.94188,-47.24206,0.00032831085,1.3171204,19.421825,-187.27885,0.0,0.0,23.582796,-201.0,0.0,0.0,31.982527,-201.0,0.0,0.0,31.42906,-201.0,0.0,0.0,31.669397,-201.0,0.0,0.0,31.79943,-201.0,0.0,0.0,33.36431,-201.0,0.0,0.0,33.237736,-201.0
0.0,0.0,35.400978,-201.0,0.0,0.0,33.4894,-201.0,0.0,0.0,34.951622,-201.0,0.0,0.0,32.069267,-201.0,0.0037537205,9.341127,28.642147,-161.53221,0.016951052,19.593882,15.623503,-112.17022,0.01891119,21.198942,16.707363,-95.08986,0.00207304,19.350077,23.672422,-121.23839,0.048203614,40.221897,23.331575,-19.529724,0.0030056257,8.335664,24.5688,-160.5137,0.006428696,36.894302,23.249392,-11.155593,0.009149885,35.555595,29.195896,-10.816531,0.0040749134,5.450694,18.0973,-170.98894,0.010213209,14.81652,19.57797,-130.5351,0.013004076,39.816425,26.009468,-11.357534,0.030186223,15.394096,33.95144,-83.65923,0.00073357456,2.5115316,33.910725,-186.1211,0.0,0.0,30.522717,-201.0,0.0,0.0,30.436064,-201.0,0.0,0.0,30.578121,-201.0
0.0,0.0,33.137844,-201.0,0.0,0.0,31.883474,-201.0,0.0,0.0,31.209887,-201.0,0.01592979,12.317586,32.479347,-145.67761,0.024172831,29.64417,31.344646,-77.27605,0.0,0.0,22.325642,-201.0,0.012199133,44.53447,25.555813,6.5584183,0.0048857913,18.331108,26.73472,-118.81826,0.011967212,26.802448,26.573145,-86.16301,0.003778146,8.303537,19.928295,-161.43501,0.0,0.0,23.341135,-201.0,0.009534136,25.875566,32.497105,-75.01771,0.01242709,39.325798,32.973984,-0.58752334,0.02410591,38.83088,25.995892,-15.058031,0.0032647648,17.562502,19.700842,-113.048805,0.0,0.0,23.27469,-201.0,0.0,0.0,28.455936,-201.0,0.0,0.0,28.735828,-201.0,0.0,0.0,31.295324,-201.0,0.0,0.0,33.401577,-201.0
0.0,5.8861356,32.655624,-167.36414,0.0024115762,18.27302,10.908704,-103.78378,0.008243308,40.424465,39.89861,-25.876083,0.016446596,39.44872,33.57063,-25.394266,0.0055765114,20.647924,15.892162,-96.783516,0.0055713835,15.178653,10.503463,-123.24476,0.0,3.212057,27.84688,-189.8777,0.0038896652,29.393316,28.905909,-62.626343,0.008278779,28.094694,43.09445,-85.91061,0.016796844,30.006956,24.917955,-42.55569,0.008294257,14.48262,26.625803,-122.42289,0.019147526,26.671318,24.040731,-60.948242,0.023799943,34.75758,29.165277,-18.097513,0.0,6.963014,19.982204,-163.53177,0.009175115,16.009508,11.060361,-125.153564,0.0,0.0,0.76139814,-201.0,0.0034708744,17.923513,22.343271,-89.37046,0.0041886256,22.123217,27.44799,-63.35846,0.009723076,25.057816,41.24573,-50.498745,0.0,0.0,36.80252,-201.0
0.0,0.0,29.022015,-201.0,0.0,0.0,21.500248,-201.0,0.0,0.0,22.177425,-201.0,0.0,0.0,21.35273,-201.0,0.0040100166,10.517808,17.042782,-164.69975,0.0,8.455875,17.805859,-155.74678,0.029525368,31.708035,19.938457,-38.73499,0.022746164,37.582115,13.2985,-20.129269,0.0004310317,2.8929417,19.193079,-186.64285,0.010970306,39.2993,12.0707655,-49.100044,0.013922031,32.92237,28.051756,-73.793945,0.0040654754,11.536852,19.980484,-150.38382,0.01170947,15.768261,27.421373,-111.60164,0.0032915606,19.881409,27.043224,-90.69274,0.01745234,35.163406,31.659792,-2.0274537,0.010762767,32.023293,24.994465,-5.1587787,0.0052534225,21.010386,19.14149,-76.694176,0.0,0.0,26.761568,-201.0,0.0,0.0,25.927706,-201.0,0.0,0.0,29.145287,-201.0
0.010425501,23.749275,14.743588,-80.13915,0.013155922,37.3779,18.889053,-13.973396,0.018875834,30.683784,19.235012,-38.06918,0.040945258,41.519897,12.934013,-28.384094,0.015947754,43.560505,27.419456,-22.512367,0.008683307,30.737291,18.159246,-61.946404,0.029660909,31.13679,11.398166,-50.594444,0.041472882,39.691833,14.002767,-8.079553,0.010915905,37.068485,10.578747,-1.9623953,0.0355236,38.3719,16.644314,-2.713593,0.030122802,38.12916,23.740837,-43.014854,0.015367757,38.12178,7.052281,-21.934807,0.0063798926,45.09874,9.973499,-5.451293,0.008009381,45.17906,11.623343,2.76093,0.011060842,41.84899,16.90265,11.984554,0.012535694,39.67017,14.51387,-15.577314,0.0,7.9209476,11.534258,-159.60251,0.033719134,33.311108,19.861017,-8.866674,0.0025226616,10.646255,17.098688,-136.22601,0.0,0.0,18.102545,-201.0
0.0,0.0,33.356255,-201.0,0.0030793592,19.307325,23.379871,-105.11143,0.014057514,27.06778,22.356598,-72.44902,0.022648321,19.658106,11.065526,-103.88913,0.0057159304,39.552223,30.514044,-1.4553379,0.01011782,39.001118,23.061138,-9.656099,0.0099505,39.961338,27.208265,4.3730483,0.019923871,40.147823,28.423645,0.55207187,0.01811345,39.44975,34.390846,-11.512671,0.00926548,29.193295,13.312791,-52.543793,0.003221646,16.311144,19.638441,-114.3746,0.007020548,22.43957,20.604626,-96.682304,0.019395895,41.48534,20.990416,1.9198602,0.022503054,40.388123,14.747037,10.393624,0.0039408924,9.866689,10.962569,-150.54655,0.0,0.0,16.51257,-201.0,0.0,0.0,31.874685,-201.0,0.0,0.0,33.237667,-201.0,0.0,0.0,32.84901,-201.0,0.0,0.0,32.590565,-201.0
0.033164058,21.232784,19.123783,-102.08,0.06639012,28.165848,9.504161,-67.60107,0.005560466,10.13446,15.26549,-147.40714,0.03058112,39.454433,11.641504,-14.231921,0.024551647,37.23279,12.240352,-9.141289,0.01161629,28.327698,20.604828,-63.822075,0.010750471,15.114126,28.897951,-130.4571,0.0,9.286316,7.065628,-156.20691,0.0409862,36.89494,22.739079,-12.790116,0.011502839,31.713911,19.474806,-47.894295,0.008918373,23.505241,5.1323752,-86.00348,0.0059695533,5.298352,5.9949327,-162.88063,0.013666969,36.54514,10.837801,-11.891231,0.012524205,30.742382,31.921963,-40.58837,0.0068508345,26.424206,18.063478,-63.491077,0.03254096,34.657017,19.405952,-5.489267,0.01274488,35.87285,23.729269,-6.7509675,0.028722212,34.836662,22.204172,-5.956158,0.0045240256,21.205482,26.251408,-88.97509,0.0,0.0,13.710011,-201.0
0.0,8.533933,10.154956,-160.21974,0.01303186,47.23748,15.118932,1.6616813,0.009510056,16.648186,8.301187,-137.21262,0.036612853,47.37659,8.51645,7.8778567,0.029330479,42.798153,11.981107,15.057095,0.07419806,44.566986,16.407915,7.290075,0.008940334,46.179905,23.094105,-12.403267,0.00019293651,4.98309,26.443474,-181.08751,0.0045995507,25.047747,4.7703643,-88.37272,0.050322577,47.4432,15.895126,-5.398236,0.044866547,16.667229,7.999612,-140.30548,0.024250215,35.72711,10.176761,-58.43598,0.0010791876,30.361101,18.794456,-82.81244,0.006625529,43.694412,21.681936,-31.021523,0.013059526,29.064108,20.056185,-62.089104,0.009951994,42.00955,8.45335,6.041616,0.036397014,37.869003,14.12851,-10.055181,0.012188979,32.57451,31.226448,-11.758893,0.03676973,12.469867,33.237564,-125.724884,0.0,0.0,25.7244,-201.0
0.0,4.4457393,21.058592,-175.26779,0.0048972275,24.443394,20.622587,-38.95297,0.0012291281,22.340372,19.787142,-81.71144,0.023113562,15.93139,24.669872,-107.52052,0.0,11.6019,17.540928,-134.65263,0.0062648426,15.305546,29.647858,-105.020454,0.0022966368,3.9407778,9.536384,-170.06546,0.0022966368,1.9625108,15.352665,-185.29808,0.0,9.781067,-1.1071895,-144.84457,0.012534117,35.806442,28.100801,-9.921195,0.024234435,33.374355,32.82735,-14.226391,0.017904585,16.507761,14.729458,-110.35609,0.01028003,23.784742,6.695765,-82.10255,0.018474644,35.306484,3.3391104,-34.69484,0.005695361,39.25812,9.350109,-8.011843,0.002572705,18.744816,9.235379,-100.50992,0.008704415,33.318016,4.052193,-7.045519,0.079897515,29.855236,3.3074749,-75.039696,0.022904169,16.88218,20.53432,-79.77633,0.0,0.0,27.974308,-201.0
0.0,0.0,34.76399,-201.0,0.0,0.0,32.05998,-201.0,0.0,0.0,33.523663,-201.0,0.0,0.0,29.042639,-201.0,0.0,1.7869934,27.825354,-182.52371,0.11692586,25.546638,31.50022,-25.055054,0.0,9.182171,29.084011,-147.30998,0.0062592537,8.965487,24.465794,-143.45831,0.0,0.0,25.926048,-201.0,0.0,0.0,21.701431,-201.0,0.0,0.0,22.743809,-201.0,0.0,0.0,25.752272,-201.0,0.0,0.0,20.124256,-201.0,0.0,0.0,22.778347,-201.0,0.0,3.6222763,34.559895,-151.41019,0.0,0.0,34.39795,-201.0,0.0063641854,3.9963944,34.533417,-153.55092,0.0,3.517057,34.50313,-146.39398,0.0,0.0,32.625244,-201.0,0.0,0.0,32.001427,-201.0
0.0,0.0,32.193607,-201.0,0.0,0.0,26.73162,-201.0,0.030466123,29.121344,26.835505,-32.42151,0.016585995,24.07472,30.594625,-70.19311,0.0054128137,10.650605,15.249365,-146.998,0.0,0.0,17.913668,-195.22803,0.020440502,17.508076,30.447716,-67.59614,0.0035144333,9.2464485,21.099388,-151.25842,0.049705982,38.875973,15.976635,0.0,0.031536613,31.767097,23.985579,-33.597248,0.039015394,32.982334,29.565615,-17.25949,0.004984179,14.065093,18.672016,-97.33265,0.0048826262,9.944422,15.191538,-124.84136,0.0,0.0,27.205824,-201.0,0.0,0.0,18.755035,-201.0,0.0,0.0,22.68168,-201.0,0.0,0.0,27.320656,-201.0,0.0,0.0,28.421097,-201.0,0.0,0.0,31.161774,-201.0,0.0,0.0,32.475796,-201.0
0.0,0.0,28.153625,-201.0,0.0,0.0,30.70619,-201.0,0.0,0.0,32.267754,-201.0,0.0,0.0,27.005238,-201.0,0.0070702764,19.790926,22.460697,-15.569082,0.009767557,20.872677,27.417765,2.1370997,0.00070403115,4.6921234,28.928183,-153.4299,0.0042174617,9.065588,35.28852,-100.522545,0.0017997038,7.847291,29.525291,-128.33195,0.0,0.0,25.214022,-201.0,0.0,0.0,20.938953,-201.0,0.0,0.0,30.250154,-201.0,0.0,0.0,29.415245,-201.0,0.0,0.0,25.314205,-201.0,0.0,0.0,29.894676,-201.0,0.0,0.0,30.93527,-201.0,0.0,0.0,26.999647,-201.0,0.0,0.0,30.322536,-201.0,0.0,0.0,31.282103,-201.0,0.0,0.0,30.52472,-201.0
0.0,0.0,31.136066,-201.0,0.0,0.0,29.08739,-201.0,0.0,0.0,28.674227,-201.0,0.013022694,18.671377,21.738686,-34.347977,0.011496817,16.910372,21.027119,-64.192924,0.00862084,15.240211,26.203978,-85.259155,0.0011537429,9.444578,22.939125,-139.21205,0.005228736,10.439408,19.14247,-110.30319,0.004371023,8.612345,24.38387,-127.97425,0.005880634,11.459549,28.854776,-99.0572,0.011643648,15.795359,29.781887,-65.97968,0.004698103,4.9289103,18.451694,-155.25726,0.0,0.0,26.07225,-201.0,0.0,0.0,29.862467,-201.0,0.0,0.0,28.254963,-201.0,0.0,0.0,29.662863,-201.0,0.0,0.0,29.109295,-201.0,0.0,0.0,30.359901,-201.0,0.0,0.0,33.819103,-201.0,0.0,0.0,31.815174,-201.0
0.0,0.0,27.007826,-201.0,0.0,4.610118,3.3694053,-174.44626,0.006353919,29.953838,19.673866,-3.5696054,0.0026212728,6.6270275,11.412008,-152.06583,0.03217427,26.375986,24.00754,-10.43965,0.023955213,27.088299,18.795855,-8.526106,0.0,0.0,26.243479,-201.0,0.015975405,25.18442,20.926514,-33.00425,0.01306902,27.96381,26.653776,-10.977728,0.021840643,22.20984,24.416262,-35.10624,0.009690751,22.1154,26.714603,-33.05967,0.0,1.9828303,21.469917,-186.48106,0.015563757,25.308504,21.561825,-1.9098982,0.008794334,18.73693,22.367594,-47.724125,0.0,0.0,3.9801214,-201.0,0.007656739,13.189106,18.410439,-94.48847,0.018164529,13.234106,30.320688,-86.18645,0.013384674,16.096058,20.777857,-55.721252,0.015104843,21.397469,33.298676,-15.763798,0.0027558303,2.6031485,31.989376,-177.81235
0.0027944432,17.305235,5.727635,-116.20489,0.008946693,19.933691,3.1151412,-102.94629,0.018401682,27.195885,7.7816453,-64.207375,0.07546918,42.324806,22.984425,-24.100208,0.023864903,30.156435,12.849527,-62.985504,0.014151768,28.825485,23.564045,-62.8167,0.0248525,26.5905,11.096847,-96.3806,0.025092218,34.85774,13.880054,-44.932465,0.008768479,31.838755,7.431227,-73.261375,0.018647276,31.991108,13.222914,-64.377144,0.011977377,18.694584,10.630545,-116.71831,0.02438189,35.253876,13.130349,-13.637434,0.015425819,46.062355,20.779947,-5.3316727,0.0070951595,42.945755,14.223997,-14.350483,0.005451786,40.697956,13.892499,-5.81944,0.028641373,37.840622,22.846367,-25.578156,0.010550309,20.913446,0.31689215,-112.16795,0.031607307,27.501497,0.5279317,-68.81354,0.0053543467,9.12195,21.398636,-152.4589,0.0,0.0,25.295576,-201.0
0.0,0.0,30.531425,-201.0,0.0,0.0,32.57935,-201.0,0.0,0.0,30.713112,-201.0,0.0,0.0,31.703812,-201.0,0.0,0.0,31.501581,-201.0,0.0,0.0,26.48637,-201.0,0.0,0.0,18.309214,-201.0,0.0,5.4868774,29.149755,-167.25533,0.018369855,34.925987,23.673742,-0.33550942,0.0047190115,8.351711,20.567839,-154.21193,0.0,0.0,19.72217,-201.0,0.005388816,10.857385,18.57392,-121.6051,0.002832468,13.834338,19.202463,-113.32632,0.0,0.0,14.766213,-201.0,0.0,0.0,18.669876,-201.0,0.0,0.0,17.216902,-201.0,0.0,0.0,30.98217,-201.0,0.0,0.0,32.705875,-201.0,0.0,0.0,31.770365,-201.0,0.0,0.0,30.952322,-201.0
0.0,0.0,32.474777,-201.0,0.0,0.0,31.511335,-201.0,0.0,0.0,30.798082,-201.0,0.006235465,10.425669,28.391052,-139.74095,0.0042320234,2.5650072,22.29315,-186.0672,0.00930121,27.340738,25.684183,-40.3503,0.0,5.2180586,21.99173,-169.01315,0.010864944,5.174902,24.528055,-169.76334,0.0,0.0,27.250872,-201.0,0.0,2.8070483,23.205832,-186.56195,0.014517298,34.232216,34.36352,-21.205997,0.0,0.0,30.326405,-201.0,0.0,0.0,22.310171,-201.0,0.0,0.0,27.578331,-201.0,0.0,0.0,30.107347,-201.0,0.0,0.0,30.24742,-201.0,0.0,0.0,30.791304,-201.0,0.0,0.0,30.664152,-201.0,0.0,0.0,29.009228,-201.0,0.0,0.0,29.25923,-201.0
0.0,0.0,15.505816,-193.21121,0.018832952,26.753685,26.73024,-45.79436,0.0,0.0,-2.1633873,-201.0,0.0010412207,13.044228,-3.2283084,-137.12994,0.029776111,33.931614,28.084732,-13.225317,0.003694618,12.486961,19.338802,-137.72191,0.0,4.350903,-4.115392,-179.30225,0.009463688,33.71753,23.572838,-14.032605,0.016539097,33.832478,27.090763,-33.792747,0.00717759,24.88483,26.634834,-64.68448,0.0068141688,24.8245,24.519527,-52.36707,0.0056640073,15.875413,15.866566,-107.164986,0.0,4.053933,-16.127064,-180.08755,0.036657427,31.23917,17.821941,-28.805187,0.019854585,31.858475,21.214237,-20.23515,0.0,0.0,8.342527,-192.99686,0.0,7.820611,-3.5507,-155.26141,0.02700808,31.693554,17.421429,-20.91885,0.005680294,11.520566,16.254446,-132.5058,0.0,0.0,25.691294,-201.0
0.0,0.0,31.644432,-201.0,0.0,0.0,28.350092,-201.0,0.0,0.0,29.453106,-201.0,0.0,0.0,19.797285,-201.0,0.0,0.0,27.962212,-201.0,0.00891279,11.889346,32.948246,-121.702515,0.0,6.603535,20.181671,-163.86273,0.0018030899,6.084558,26.3273,-167.25739,0.0,0.0,22.338087,-201.0,0.0,0.0,24.18599,-201.0,0.0,0.0,12.886888,-201.0,0.0,0.0,23.181213,-195.49617,0.0035622462,20.089508,16.98188,-78.86197,0.0,0.0,19.120344,-201.0,0.0,0.0,27.321505,-201.0,0.0,0.0,19.736443,-201.0,0.0,0.0,28.964104,-201.0,0.0,0.0,29.502607,-201.0,0.0,0.0,28.542957,-201.0,0.0,0.0,28.97552,-201.0
0.0,3.102256,25.69468,-157.2897,0.0,0.0,35.637814,-201.0,0.0,0.0,34.95943,-201.0,0.0,0.0,35.14331,-201.0,0.0,0.0,35.091488,-201.0,0.0,0.0,33.294567,-201.0,0.0,0.0,33.385307,-201.0,0.0023741191,9.504649,25.48352,-134.36134,0.006337008,26.000307,26.757708,-19.016062,0.0,8.185623,22.65082,-148.91518,0.032716125,13.071633,13.367901,-113.69283,0.081882745,24.890497,12.131855,-51.12511,0.0066343043,11.030395,17.16514,-123.21394,0.006891943,31.451853,8.238976,-0.36229083,0.019752778,32.41247,11.780435,-6.293761,0.0062632575,18.50081,14.710495,-59.861664,0.0026275464,7.293342,18.279896,-141.03062,0.0,0.0,31.199327,-201.0,0.0,0.0,32.55853,-201.0,0.0,0.0,32.88811,-201.0
0.0,0.0,29.742453,-201.0,0.0,0.0,29.631243,-201.0,0.0,0.0,32.165726,-201.0,0.0,0.0,24.663239,-201.0,0.002440139,15.172434,22.282661,-135.08476,0.021625506,40.98779,27.158361,-2.3885977,0.013165787,23.586489,27.476898,-100.08655,0.014564535,20.96469,24.970985,-114.75359,0.0016752299,8.406327,18.964376,-166.71167,0.0045873947,24.674025,9.014695,-67.526985,0.028786356,39.21455,7.316188,1.5473399,0.0114640035,14.556961,15.281085,-131.40839,0.010036873,34.083553,11.827477,-31.828394,0.0020659508,8.149164,14.597928,-164.25815,0.03587393,39.63947,13.074859,-33.939205,0.081177205,51.12878,18.809772,-9.152744,0.0077621844,7.63897,22.158598,-164.91786,0.0,0.0,25.040749,-201.0,0.0,0.0,28.074837,-201.0,0.0,0.0,26.789316,-201.0
0.0,0.0,7.3217406,-196.53032,0.024287654,25.22426,13.050097,-13.325106,0.057464954,31.302464,19.495764,-5.4481316,0.0056334445,20.730726,12.803169,-76.434135,0.0010629556,9.35513,10.708812,-127.54866,0.012567827,19.388798,18.359293,-44.23493,0.0,18.642735,31.128965,-89.66572,0.01025839,16.864866,19.762674,-115.263954,0.0014413667,13.5742035,17.110315,-136.30763,0.017891703,31.497759,14.341079,-18.791533,0.00956975,39.243195,15.0737295,3.9557385,0.028670285,34.063942,22.42883,-12.9337015,0.009788952,10.86447,0.94888204,-142.11447,0.007490783,34.371777,10.626882,-17.487299,0.019735705,35.93851,11.495529,-11.412583,0.018283578,35.663776,12.240217,7.963249,0.0043872665,34.8438,17.403101,4.99235,0.0035380884,7.173939,18.079666,-162.15553,0.0,0.0,14.016418,-201.0,0.0,0.0,23.610516,-201.0
0.0,0.0,32.88146,-201.0,0.0,0.0,32.7259,-201.0,0.0,0.0,29.571207,-201.0,0.0,0.0,27.430376,-201.0,0.0,0.0,28.660315,-201.0,0.0,0.0,29.272165,-201.0,0.0024204298,16.22755,25.73152,-100.4719,0.008597372,32.92794,30.691597,-4.20048,0.009224237,24.857656,34.581993,-51.51949,0.0060102893,5.160011,26.369228,-170.03969,0.014644575,25.064508,29.748571,-53.240067,0.0,0.0,27.78531,-201.0,0.0,0.0,22.878578,-201.0,0.0,0.0,26.55112,-201.0,0.0,0.0,28.941854,-201.0,0.0,0.0,29.167126,-201.0,0.0,0.0,30.927094,-201.0,0.0,0.0,31.065685,-201.0,0.0,0.0,30.497787,-201.0,0.0,0.0,32.43986,-201.0
0.0020481728,9.338206,32.090435,-141.0414,0.006184363,10.899211,20.390005,-126.5539,0.005357639,20.998028,23.97203,-74.13649,0.003853417,10.442185,13.488699,-135.7636,0.0,9.535201,24.701532,-145.55745,0.006952413,22.75505,37.324387,-72.68578,0.01538351,12.79318,13.641695,-128.03387,0.00735477,5.556085,17.86636,-170.32158,0.005566355,24.365982,16.8705,-67.95293,0.0074344235,23.040047,27.094732,-69.31998,0.0,0.0,38.900715,-201.0,0.0,0.0,41.942947,-201.0,0.009866344,28.628868,27.691828,-31.337845,0.028709047,32.848053,24.834715,-17.631744,0.017966269,11.3544855,14.504754,-138.38873,0.007229265,35.504005,30.302452,-4.47723,0.009222394,34.132015,20.92631,-9.225617,0.012804259,33.84902,25.622553,-2.8982513,0.017403819,16.564877,21.958464,-95.21004,0.0,0.0,33.44456,-201.0
0.0,0.0,34.090473,-201.0,0.0,0.0,31.321384,-201.0,0.011015224,23.204334,31.001566,-77.50366,0.0,0.0,15.297419,-201.0,0.009004506,28.898907,22.39793,-45.295128,0.0014621799,11.652911,30.046333,-137.10811,0.01283216,31.043106,29.381762,0.529825,0.009780055,14.069205,23.115225,-118.938095,0.004642424,10.748424,30.430733,-136.18262,0.006243749,21.171331,34.289528,-58.261112,0.0052436027,5.111473,32.800785,-146.14688,0.0,0.0,28.552408,-201.0,0.0,0.0,16.413534,-201.0,0.0,0.0,26.385,-201.0,0.0017700107,2.4308786,32.165066,-166.52565,0.0,0.0,30.369099,-201.0,0.0,0.0,32.109684,-201.0,0.0,0.0,30.727627,-201.0,0.0,0.0,29.357218,-201.0,0.0,0.0,34.054474,-201.0
0.0,0.0,30.803947,-201.0,0.0,0.0,24.354916,-201.0,0.0,0.0,22.219807,-201.0,0.0,0.0,27.67754,-201.0,0.0,0.0,29.357716,-201.0,0.0022860724,16.309187,10.124619,-101.26508,0.009302421,7.876749,12.033967,-141.93509,0.017479349,9.73733,24.017685,-121.52959,0.002137016,15.705197,13.546585,-85.54576,0.0,0.0,10.132328,-201.0,0.0,0.0,22.141209,-201.0,0.0019204833,9.373808,17.661718,-141.67213,0.0,0.0,18.799534,-201.0,0.0,0.0,19.105936,-201.0,0.0,0.0,28.362207,-201.0,0.0,0.0,27.313644,-201.0,0.0,0.0,28.064732,-201.0,0.0,0.0,27.992805,-201.0,0.0,0.0,30.191662,-201.0,0.0,0.0,27.792402,-201.0
0.0,0.0,30.728888,-201.0,0.0,0.0,31.75241,-201.0,0.0,0.0,32.07926,-201.0,0.0,0.0,33.563377,-201.0,0.0,0.0,33.079163,-201.0,0.007236034,19.655384,25.208418,-112.25752,0.008667194,39.400852,31.55861,-19.408709,0.0,3.9757745,23.36205,-184.57701,0.04342941,34.933372,26.495558,-61.302597,0.023126619,42.47072,16.74272,-25.419378,0.006633985,15.022769,23.849459,-134.17534,0.036389474,38.176865,11.469766,1.7281185,0.0051390748,20.032385,15.153183,-93.00101,0.03227764,26.569557,13.122995,-56.41455,0.0046998337,19.893465,22.469429,-95.331795,0.0,0.0,26.079805,-201.0,0.0,0.0,25.751997,-201.0,0.0,0.0,30.62849,-201.0,0.0,0.0,31.80973,-201.0,0.0,0.0,29.668062,-201.0
0.0,0.0,21.043446,-201.0,0.0,0.0,0.72289616,-201.0,0.01817118,7.496375,24.762253,-137.27686,0.012042823,5.9672513,11.344103,-147.65956,0.047270533,14.424516,29.804184,-76.286224,0.0,2.4911058,24.83255,-180.60843,0.0052917944,3.8935142,31.399189,-168.66087,0.0065954146,9.987036,19.206371,-112.34661,0.057997704,13.255209,31.343979,-86.98784,0.026395213,12.928094,27.209133,-92.19488,0.0086583635,4.8470793,22.11921,-160.86497,0.00021559643,3.7412815,20.274654,-167.24387,0.0,1.2675469,30.887943,-188.8913,0.014036642,16.098656,43.127228,-63.59908,0.012575155,9.58762,35.356148,-121.76027,0.013658186,8.654339,41.70052,-123.03371,0.031571962,16.832474,36.50083,-44.124603,0.0,0.0,12.936478,-201.0,0.0,0.0,19.650429,-201.0,0.0,0.0,29.8329,-201.0
0.0,0.0,31.989325,-201.0,0.008672143,29.9862,22.277554,-24.138811,0.0,0.0,16.160723,-201.0,0.001915373,13.612665,11.755689,-137.68541,0.006407067,24.527802,27.118896,-90.624794,0.0042086598,22.14246,20.929384,-109.30681,0.0,0.0,17.34691,-201.0,0.0056303213,16.823326,17.797375,-114.242386,0.0068669454,14.990557,26.670765,-116.418396,0.0,0.0,27.04458,-201.0,0.0,0.0,15.806162,-201.0,0.010222895,16.803572,25.591623,-117.3396,0.005376098,32.862553,27.976755,-38.005833,0.008605784,32.915703,16.471941,-55.132763,0.0,0.0,21.521591,-201.0,0.0,0.0,7.7054124,-201.0,0.0,0.0,30.365507,-201.0,0.0,0.0,31.334322,-201.0,0.0,0.0,32.38678,-201.0,0.0,0.0,33.21539,-201.0
