0.0,0.0.1,30.224895,-201.0,0.0.2,0.0.3,28.432049,-201.0.1,0.0.4,0.0.5,28.012838,-201.0.2,0.0.6,0.0.7,19.035397,-201.0.3,0.009448594,16.46814,18.81905,-126.928215,0.03498528,32.29038,23.800945,-1.3158523,0.011916765,31.659876,12.228251,-0.7552538,0.01849283,31.844805,16.662947,-1.2901781,0.020738833,31.118574,19.209452,-1.6310569,0.012125023,30.320917,15.419678,-0.39729533,0.031514786,31.172384,15.054078,4.7087092,0.01495908,15.547278,25.945219,-111.35406,0.0.8,0.0.9,24.470673,-201.0.4,0.0.10,0.0.11,18.561283,-201.0.5,0.0.12,0.0.13,17.336733,-201.0.6,0.0.14,0.0.15,27.206871,-201.0.7,0.0.16,0.0.17,31.939444,-201.0.8,0.0.18,0.0.19,30.942434,-201.0.9,0.0.20,0.0.21,31.213554,-201.0.10,0.0.22,0.0.23,29.791445,-201.0.11
0.0,0.0,24.90815,-201.0,0.0041892887,9.431411,8.152961,-155.66167,0.0038691422,21.259447,26.093441,-100.5072,0.005387949,6.1707954,23.467354,-168.71425,0.015627999,27.890556,25.26104,-54.52664,0.0027599935,14.0074415,20.596478,-127.10742,0.058950666,34.338577,39.448063,-35.945873,0.011230103,38.36409,32.18135,-27.928139,0.016686022,27.03492,28.33862,-67.356316,0.016855897,35.389454,33.915543,-5.531259,0.01719745,26.68619,29.179998,-61.01761,0.0036305613,35.23486,15.044401,-5.6752934,0.003932157,14.59138,32.79498,-126.15283,0.0,0.0,16.246225,-201.0,0.0,0.0,19.787922,-201.0,0.0,0.0,17.261623,-201.0,0.0,0.0,30.257238,-201.0,0.0,0.0,30.392973,-201.0,0.0,0.0,33.603527,-201.0,0.0,0.0,35.921535,-201.0
0.0,0.0,33.553753,-201.0,0.0,0.0,32.573696,-201.0,0.0006451675,13.884229,27.521477,-118.19964,0.004280843,24.884987,14.912525,-54.739414,0.009116642,28.925692,11.92956,-30.778193,0.021212412,39.138702,18.988708,2.0654335,0.011029445,40.407867,23.566547,-4.390599,0.015154022,38.992104,18.52187,-3.8104131,0.017411994,38.562252,22.651537,2.9596531,0.04729738,37.09064,9.961582,6.5261106,0.00520312,17.378096,14.390484,-115.853905,0.009071901,37.984276,21.04941,-1.8900703,0.015156477,37.642082,19.102802,-10.616364,0.004294245,37.58197,9.560623,-0.9014086,0.008601262,20.787846,9.644697,-82.029076,0.0,0.0,18.260473,-201.0,0.0,0.0,27.745935,-201.0,0.0,0.0,33.53583,-201.0,0.0,0.0,32.35958,-201.0,0.0,0.0,31.484026,-201.0
0.0,0.0,34.479786,-201.0,0.0,0.0,32.42916,-201.0,0.0,21.851955,33.475044,-66.14598,0.019695723,33.45287,23.327536,-4.8787017,0.0021902274,3.3419595,12.932513,-183.2332,0.007489929,18.543112,13.878587,-93.83552,0.006867607,33.25058,20.216307,-2.9732013,0.0030431403,14.800528,25.104593,-102.954346,0.018896116,23.950981,17.981155,-14.356137,0.0,8.4924135,24.283384,-142.10873,0.007232768,8.373399,32.10038,-141.9079,0.00817116,29.559135,19.023792,-0.3588296,0.008148663,28.706146,28.355774,-7.6895113,0.003633175,11.103273,20.706995,-123.11638,0.0,0.0,17.642786,-201.0,0.0,0.0,23.606472,-201.0,0.0,0.0,13.104847,-201.0,0.0,0.0,16.129742,-201.0,0.0,0.0,30.730585,-201.0,0.0,0.0,32.368248,-201.0
0.0,0.0,30.300049,-201.0,0.0,0.0,30.641073,-201.0,0.0,0.0,28.738443,-201.0,0.0026812786,12.884236,22.747982,-100.23133,0.0,10.368214,31.936157,-135.58226,0.010601659,34.336704,36.332497,-8.4858465,0.058849514,34.604954,35.80575,-33.60928,0.071048275,30.934647,36.33117,-29.115734,0.009383347,29.791843,34.344093,-25.345682,0.0,8.154216,29.211548,-140.16309,0.0,6.12496,19.780735,-156.78139,0.00443641,5.4443364,22.250957,-160.21329,0.0,0.0,29.123726,-201.0,0.0032336644,21.220987,30.523249,-59.231056,0.0032639438,13.713442,29.427269,-110.3539,0.0,0.0,32.856594,-201.0,0.0,0.0,27.056665,-201.0,0.0,0.0,20.138042,-201.0,0.0,0.0,32.396812,-201.0,0.0,0.0,30.104961,-201.0
0.0,0.0,29.974136,-201.0,0.0,0.0,21.898466,-201.0,0.0,0.0,15.352273,-201.0,0.0,0.0,17.941803,-201.0,0.0,0.0,23.447306,-201.0,0.0030049374,18.57644,24.095602,-106.820656,0.02815769,35.41037,26.450165,-6.3774543,0.036863565,32.21335,27.813335,-2.5532823,0.0041323407,32.026558,34.01442,-3.5129242,0.005586384,32.450466,29.813118,-3.3754816,0.008781546,28.9375,32.849045,-31.99963,0.0056545706,5.7474947,29.281078,-159.37666,0.031559784,28.40754,31.118408,5.8996806,0.01620149,25.982216,32.76097,-31.563437,0.0,0.0,27.2193,-201.0,0.0,0.0,31.033644,-201.0,0.0,0.0,26.506798,-201.0,0.0,0.0,31.504272,-201.0,0.0,0.0,28.651218,-201.0,0.0,0.0,31.676205,-201.0
0.0,0.0,24.08248,-201.0,0.0,0.0,30.145178,-201.0,0.0,0.0,33.005116,-201.0,0.0,0.0,29.526672,-201.0,0.0,0.0,27.160894,-201.0,0.003011696,12.197904,14.537979,-103.92832,0.00055630243,12.98088,15.209579,-109.86128,0.0040812017,12.689293,23.27957,-140.81097,0.0,6.923738,20.984123,-140.89368,0.012826699,9.799024,12.916659,-128.16763,0.0,0.0,2.168228,-201.0,0.0,0.0,6.8333006,-201.0,0.0,0.0,14.420867,-201.0,0.0,0.0,16.961977,-201.0,0.0,0.0,15.791494,-201.0,0.0,0.0,17.093405,-201.0,0.0,0.0,9.988857,-201.0,0.0,0.0,11.080936,-201.0,0.0,0.0,12.504536,-201.0,0.0,0.0,16.1557,-201.0
0.0,0.0,30.128859,-201.0,0.0,0.0,31.147396,-201.0,0.0,0.0,31.071526,-201.0,0.0,0.0,29.643589,-201.0,0.0,0.0,30.650404,-201.0,0.0,0.0,30.484915,-201.0,0.0,0.0,29.416025,-201.0,0.0,1.2537885,25.442533,-189.88571,0.010574564,22.697685,29.020212,-7.0520253,0.017265653,23.723577,34.07925,-8.470307,0.0041663307,12.885229,33.815296,-88.79555,0.0087691145,8.358514,30.405754,-130.98633,0.014414715,18.297083,33.73522,-49.99756,0.010449325,8.893618,32.191635,-116.584274,0.0,0.0,28.351519,-201.0,0.0,0.0,30.28047,-201.0,0.0,0.0,26.617214,-201.0,0.0,0.0,25.903875,-201.0,0.0,0.0,26.541237,-201.0,0.0,0.0,30.75542,-201.0
0.0,0.0,13.50853,-201.0,0.0,0.0,9.167426,-201.0,0.0,0.0,25.945177,-201.0,0.004481744,15.32876,25.784857,-100.191025,0.0045624604,21.429342,20.743414,-60.61366,0.008664205,22.13375,12.213931,-55.172607,0.036253348,29.670208,22.713327,-4.6219,0.0146182235,31.95167,15.549149,5.9165254,0.027644783,33.355656,18.549593,0.15741248,0.010645421,32.58515,18.131632,-1.1616051,0.0027028462,12.621006,22.255697,-124.149635,0.0018088501,17.943953,18.165718,-75.61262,0.0045359517,8.084962,23.952261,-136.19495,0.0,0.0,22.839088,-201.0,0.0,0.0,20.71319,-201.0,0.0,0.0,18.303158,-201.0,0.0,0.0,30.66453,-201.0,0.0,0.0,28.824526,-201.0,0.0,0.0,31.416967,-201.0,0.0,0.0,32.491924,-201.0
0.0,0.0,17.207027,-201.0,0.0,0.0,25.770557,-201.0,0.0,0.0,32.014404,-201.0,0.0,0.0,26.484077,-201.0,0.0,0.0,28.928394,-201.0,0.008162274,26.16397,11.586525,-17.103775,0.015174267,30.708002,13.350382,-3.8841627,0.028571414,33.614895,15.471524,-4.2859287,0.03660717,37.396675,14.455707,-3.8880064,0.021488525,23.274614,18.70095,-81.370865,0.027041527,33.645554,16.505411,4.52047,0.007756862,22.443003,18.913723,-52.427162,0.0,0.0,18.498411,-201.0,0.0,0.0,4.16524,-201.0,0.0,0.0,19.345001,-201.0,0.0,0.0,29.554296,-201.0,0.0,0.0,31.320799,-201.0,0.0,0.0,30.77979,-201.0,0.0,0.0,31.155872,-201.0,0.0,0.0,30.47145,-201.0
0.0,0.0,30.86032,-201.0,0.0,0.0,30.39449,-201.0,0.0,0.0,29.637318,-201.0,0.0,0.0,29.05835,-201.0,0.0,2.3102188,29.14301,-186.47739,0.01323154,32.97968,37.80502,-7.8096476,0.006971412,12.95874,16.279243,-128.36476,0.009349972,16.081102,16.26717,-100.78389,0.01307678,14.439615,22.863533,-106.73499,0.0010969111,6.2062187,24.764254,-157.98776,0.005630936,8.732444,28.578463,-142.06902,0.0058313916,8.889151,19.130274,-143.28484,0.0065772366,22.933804,28.535522,-60.60958,0.01176288,34.079113,38.478046,-3.742103,0.013631378,19.890108,34.25961,-90.17071,0.0,0.0,31.362383,-201.0,0.0,0.0,20.870918,-201.0,0.0,0.0,21.698797,-201.0,0.0,0.0,30.186464,-201.0,0.0,0.0,32.29457,-201.0
0.0,0.0,32.33566,-201.0,0.0,0.0,33.08736,-201.0,0.000623695,9.108463,27.413916,-133.86612,0.0044254763,27.334839,21.879416,1.0534483,0.0,22.373919,32.074604,-41.902935,0.008360266,19.916517,27.379293,-95.22842,0.012993452,14.543756,29.84935,-108.17081,0.011510849,23.034876,32.58769,-31.394358,0.0032412994,14.53994,29.206879,-96.84,0.009522546,15.440618,17.273903,-98.19431,0.0073228776,9.29014,12.665765,-131.7187,0.00684654,6.8977237,27.982544,-149.6371,0.010022672,11.232636,31.267096,-135.0927,0.01676626,25.761374,18.005583,-54.31812,0.0,0.0,27.709251,-201.0,0.0,0.0,22.082926,-201.0,0.0,0.0,7.1172404,-201.0,0.0,0.0,30.489164,-201.0,0.0,0.0,32.32339,-201.0,0.0,0.0,32.61913,-201.0
0.0,0.0,34.27761,-201.0,0.0,0.0,38.226906,-201.0,0.0,0.0,30.200804,-201.0,0.0,1.6500016,31.771587,-185.49637,0.013476914,21.62024,19.83975,11.853246,0.021634582,24.29909,34.32747,9.932687,0.01099147,21.8605,29.728535,-23.439175,0.007556595,26.278006,14.750331,8.049666,0.013776643,27.361195,24.405636,6.9108663,0.0067532603,28.541513,25.523956,2.070986,0.009606879,30.234985,29.785872,1.8174615,0.008408668,17.36947,16.926249,-91.33425,0.04163521,27.431444,21.993275,-49.612873,0.01714657,34.95689,26.774288,-0.53999794,0.0022964654,2.5790951,33.939465,-185.63779,0.0,0.0,26.923513,-201.0,0.0,0.0,30.615665,-201.0,0.0,0.0,29.992756,-201.0,0.0,0.0,30.018663,-201.0,0.0,0.0,32.93068,-201.0
0.0,0.0,30.214132,-201.0,0.0042014397,4.210898,29.338593,-159.14053,0.0,0.0,28.059889,-201.0,0.0,0.0,25.043943,-192.59299,0.009134103,17.650122,25.526035,-7.59112,0.0007408998,8.328626,28.37871,-111.27212,0.027268663,20.527489,25.808626,9.047607,0.0072626197,21.393036,23.14724,2.4224555,0.006714074,22.171297,30.016396,-2.3551335,0.009092804,19.677448,23.614021,-28.631153,0.0,0.0,12.23634,-201.0,0.019371346,18.228386,27.275629,-59.79975,0.026311822,24.81344,26.42131,-0.9439173,0.033571128,15.334042,25.8237,-89.02086,0.0,0.0,24.019836,-201.0,0.0,0.0,31.655487,-201.0,0.0033332258,10.568012,34.279686,-76.88799,0.0,0.0,34.102158,-201.0,0.0,0.0,33.769073,-201.0,0.0,7.1783466,33.694206,-115.744644
0.0,0.0,34.8335,-201.0,0.0,0.0,32.266876,-201.0,0.0,1.5674682,32.782486,-191.46011,0.0,10.428292,23.156105,-134.01273,0.006588306,34.456017,7.8799744,-6.4080534,0.006401941,16.7286,14.920338,-102.34348,0.017105924,29.112333,15.933585,0.0818792,0.0014019392,8.567543,25.700663,-144.72449,0.0017212627,10.488937,21.051203,-121.20212,0.0,3.3725214,21.860416,-178.44057,0.007823916,29.055878,13.224785,6.1508307,0.014706479,28.785614,27.177288,-4.5744877,0.025380485,23.240091,20.235056,-86.168564,0.0,0.0,2.7487018,-201.0,0.025293563,18.540916,15.701551,-74.477554,0.014905051,14.002797,28.035177,-129.97311,0.0,0.0,30.10031,-201.0,0.0,0.0,33.23481,-201.0,0.0,0.0,35.66246,-201.0,0.0,0.0,33.88456,-201.0
0.0,0.0,31.299109,-201.0,0.06291782,19.033516,31.475786,-109.66986,0.020090418,31.919676,26.406153,-39.611397,0.0,0.0,9.509254,-201.0,0.004263555,26.539104,10.565743,-74.440735,0.006376238,40.868114,21.41601,11.984534,0.01837251,40.872543,14.35385,-1.1112418,0.044143002,34.59523,14.444337,-58.706745,0.010163078,18.212358,11.544979,-111.976585,0.009052009,26.027054,21.124102,-64.08236,0.0091174655,37.952038,18.949944,4.1955414,0.01459759,31.260727,28.978064,-39.437923,0.0076079275,37.301468,17.476488,0.8585935,0.010215396,28.923445,8.081742,-34.78812,0.012447137,14.222314,17.623726,-146.18182,0.0,0.0,4.914769,-201.0,0.0,0.0,19.344269,-201.0,0.0,0.0,31.622543,-201.0,0.0,0.0,33.373833,-201.0,0.0,0.0,30.707548,-201.0
0.0,0.0,28.875072,-201.0,0.0062457696,16.74728,25.575909,-70.83379,0.0,7.391965,26.270239,-142.61101,0.007961527,16.47969,30.029966,-70.148056,0.06555713,24.478136,32.417397,-3.0739868,0.012825504,26.73803,31.171478,8.241319,0.022965241,29.081974,30.617315,-6.807264,0.012651653,18.202541,26.559307,-80.04866,0.0,0.0,23.628454,-201.0,0.012242595,18.155443,26.504944,-44.989254,0.0035643876,15.278684,31.959095,-68.92918,0.0,0.0,26.589844,-201.0,0.0,0.0,18.919662,-201.0,0.0,0.0,25.940876,-201.0,0.0,0.0,31.821657,-201.0,0.0,0.0,32.06916,-201.0,0.0,0.0,30.77221,-201.0,0.0,0.0,31.736534,-201.0,0.0,0.0,28.660154,-201.0,0.0,0.0,29.233374,-201.0
0.0,0.0,32.404438,-201.0,0.0,0.0,32.229836,-201.0,0.0,0.0,30.60142,-201.0,0.0,0.0,26.478975,-201.0,0.0,0.0,30.735376,-201.0,0.0,0.0,28.872822,-201.0,0.0,0.0,13.332702,-201.0,0.0,18.275532,3.8668396,-107.909676,0.011877564,22.03189,30.081934,-88.07894,0.0,0.0,13.825657,-201.0,0.0,0.0,8.694243,-201.0,0.0,0.0,-5.1637907,-201.0,0.0,0.0,23.275442,-201.0,0.0,0.0,11.267512,-201.0,0.0,0.0,6.9144344,-201.0,0.0,0.0,21.227186,-201.0,0.0,0.0,30.146158,-201.0,0.0,0.0,27.64451,-201.0,0.0,0.0,30.258438,-201.0,0.0,0.0,31.179426,-201.0
0.0,0.0,32.112522,-201.0,0.0,0.0,33.904724,-201.0,0.0,0.0,31.284775,-201.0,0.0,0.0,33.314316,-201.0,0.0034073554,14.720517,22.66905,-101.499084,0.018556247,31.435184,16.63444,-4.4786777,0.009977091,23.42604,17.040955,-46.853035,0.009935466,32.317123,18.675688,11.881216,0.0043425555,32.825245,25.348598,-4.4902616,0.005459926,31.397127,9.528693,1.0996387,0.012606749,30.557064,21.20664,4.612695,0.043179482,34.33853,8.725356,2.5404348,0.0317296,14.49165,12.287307,-126.66712,0.001256581,5.962899,18.947836,-162.8256,0.012644896,31.036161,19.816492,-8.158658,0.0072610006,20.002449,8.816381,-77.006355,0.0,0.0,7.8350487,-201.0,0.0,0.0,17.181889,-201.0,0.0,0.0,32.170906,-201.0,0.0,0.0,33.965565,-201.0
0.0,0.0,28.30459,-201.0,0.008246086,21.309055,11.163714,-81.565956,0.017459936,28.335005,16.705076,-39.26679,0.0061007,17.143347,13.583325,-100.99512,0.065254584,16.241072,8.480591,-108.36437,0.10329521,33.3135,10.210183,-29.56092,0.013801403,13.931603,18.591969,-118.14906,0.015360344,31.317255,11.313522,-8.316998,0.008333867,23.224834,24.27651,-38.801598,0.0072460226,17.019249,10.831245,-85.71557,0.0,0.0,4.226306,-201.0,0.017354915,29.245216,2.0522034,-8.856414,0.0,0.0,10.3576355,-201.0,0.0036042656,7.6240315,10.1750345,-161.90062,0.0,0.0,19.33254,-201.0,0.0,0.0,15.12539,-201.0,0.0,0.0,25.941368,-201.0,0.0,0.0,27.334795,-201.0,0.0,0.0,27.137005,-201.0,0.0,0.0,27.356323,-201.0
0.00011747099,3.825439,37.023476,-148.68231,0.0,0.0,31.850868,-201.0,0.0,0.0,32.831627,-201.0,0.0,0.0,31.703192,-201.0,0.0,0.0,33.12852,-201.0,0.0,0.0,32.59835,-201.0,0.0019407636,6.2606826,32.367855,-170.69133,0.017675675,12.166707,21.22099,-138.19405,0.023052054,34.63795,35.139427,-8.6380415,0.009822061,34.820896,25.53477,-7.192306,0.009420154,35.829082,35.09511,-17.593115,0.0032188208,16.784803,31.536104,-115.40567,0.027072348,24.276506,30.981028,-78.98592,0.009375964,28.794579,26.607996,-35.652683,0.0,0.0,28.88466,-201.0,0.0,0.0,15.198677,-201.0,0.0,0.0,32.481064,-201.0,0.0,0.0,30.890413,-201.0,0.0,0.0,30.82038,-201.0,0.0,0.0,33.123096,-201.0
0.0,2.8050635,33.21586,-157.23154,0.0,0.0,24.901676,-201.0,0.0019463944,13.791331,12.635079,-124.22177,0.012869286,37.374187,13.004941,-9.295908,0.006126737,15.243544,22.657286,-120.5684,0.021029621,36.702908,12.630807,-7.9134073,0.006477662,14.074748,15.573776,-111.04209,0.0,0.0,22.501045,-195.9269,0.022689661,33.387886,26.784353,-8.822275,0.008925547,32.303997,27.357033,-0.5495381,0.0018312702,7.37019,16.11593,-155.92062,0.0,0.0,6.3447094,-201.0,0.0,0.0,21.236746,-195.38898,0.021250756,30.79041,22.148384,-5.734302,0.006089739,2.1097484,29.519674,-184.72707,0.0,0.0,30.13465,-201.0,0.0,0.0,25.198835,-201.0,0.0,0.0,21.979063,-201.0,0.0,0.0,18.544271,-201.0,0.0,0.0,31.461542,-201.0
0.0,0.0,31.38971,-201.0,0.0,0.0,28.705732,-201.0,0.0,0.0,25.690687,-201.0,0.0,0.0,26.889929,-201.0,0.014071088,24.122803,23.111027,-91.52259,0.00051455246,6.5785284,12.257857,-172.21495,0.006972137,12.791909,12.6742,-123.03748,0.0007040658,4.7784925,8.825621,-172.7624,0.015251664,23.127464,14.8025675,-69.06882,0.01683495,25.275547,23.271418,-46.190144,0.0,0.0,10.660771,-201.0,0.0,0.0,13.320658,-201.0,0.010939903,26.811726,29.153086,-32.596878,0.0035127841,15.881544,16.699553,-102.7395,0.0,0.0,13.818715,-201.0,0.0,0.0,16.154009,-201.0,0.0,0.0,15.199377,-201.0,0.0,0.0,25.438715,-201.0,0.0,0.0,25.621258,-201.0,0.0,0.0,23.699379,-201.0
0.0,0.0,29.11438,-201.0,0.0,0.0,28.365433,-201.0,0.0,0.0,16.603394,-201.0,0.0,0.0,11.090082,-201.0,0.007282333,25.458523,9.900778,-92.5349,5.322552e-05,8.3808,4.1441774,-173.35759,0.031975687,45.084595,10.372675,-0.19686207,0.020258754,46.22321,9.38314,1.1830332,0.015418177,31.890015,5.105194,-68.44371,0.002877586,47.942623,1.356992,0.479333,0.015157019,42.85293,7.6853256,-14.895418,0.0076173753,20.634098,13.145655,-109.7953,0.002358194,30.748606,8.897596,-67.221054,0.008728686,27.965893,8.563292,-82.59247,0.0,0.0,2.8260417,-201.0,0.0,0.0,5.086202,-201.0,0.0,0.0,26.812052,-201.0,0.0,0.0,29.739405,-201.0,0.0,0.0,27.35169,-201.0,0.0,0.0,28.33681,-201.0
0.0,0.0,30.22151,-201.0,0.0,0.0,27.875126,-201.0,0.0,0.0,18.305065,-201.0,0.0047912057,20.222952,9.757636,-109.84943,0.009944274,30.721178,11.472438,-51.657722,0.010832068,31.683237,11.769314,-62.204815,0.0008517835,7.3634644,10.320649,-167.5,0.0,0.0,17.06358,-201.0,0.023130864,33.04618,20.445667,-41.735497,0.008011743,44.143116,21.432344,-7.2000804,0.003008152,10.146722,14.65241,-160.04395,0.0038994008,14.981877,15.184164,-125.78602,0.0,0.0,18.001757,-201.0,0.0,0.0,22.724047,-201.0,0.0,0.0,27.904766,-201.0,0.0,0.0,30.491716,-201.0,0.0,0.0,28.794445,-201.0,0.0,0.0,27.946587,-201.0,0.0,0.0,29.722153,-201.0,0.0,0.0,28.50979,-201.0
0.0,0.0,33.980194,-201.0,0.0,0.0,33.622696,-201.0,0.0,0.0,32.092457,-201.0,0.0,0.0,20.4573,-201.0,0.0,0.0,25.554716,-201.0,0.0,2.6906862,6.856113,-182.72728,0.0056362627,10.7838,20.506023,-131.36002,0.013593285,13.139976,23.010353,-115.53405,0.0,0.0,16.926622,-201.0,0.0,0.0,15.81245,-201.0,0.013000169,6.5726314,17.624287,-144.73163,0.0057548,10.823237,22.915318,-106.10564,0.0,0.0,23.672554,-201.0,0.0,0.0,12.092194,-201.0,0.0,0.0,23.201466,-201.0,0.0,0.0,31.298887,-201.0,0.0,0.0,31.86383,-201.0,0.0,0.0,32.34332,-201.0,0.0,0.0,32.225315,-201.0,0.0,0.0,30.714643,-201.0
0.0,0.0,31.482538,-201.0,0.0,0.0,30.892988,-201.0,0.0,2.2930756,24.166069,-183.39973,0.0,7.596964,22.511442,-144.42773,0.0,0.0,31.398872,-201.0,0.0017231485,7.289873,31.112844,-130.99257,0.013418832,22.852852,28.680122,2.872587,0.005135592,12.879243,31.153978,-89.376884,0.0,0.0,20.853365,-201.0,0.0,0.0,23.327509,-201.0,0.0012705483,6.520436,33.09405,-146.23145,0.0,0.0,29.796242,-201.0,0.0,0.0,25.426367,-201.0,0.0,0.0,32.90192,-201.0,0.0,0.0,33.38206,-201.0,0.0,0.0,32.55461,-201.0,0.0,0.0,31.68321,-201.0,0.0,0.0,29.52796,-201.0,0.0,0.0,31.985308,-201.0,0.0,0.0,32.27788,-201.0
0.0,0.0,34.310402,-201.0,0.0,0.0,34.770287,-201.0,0.029122677,33.510464,21.481709,-45.880253,0.041615844,42.656204,23.253893,-7.7513256,0.02674264,34.658928,15.382152,-49.845222,0.007700036,20.597591,14.621119,-101.11261,0.0,0.0,7.3761163,-194.71245,0.018083168,41.17954,15.699221,-28.159674,0.013839605,39.628296,33.315742,-25.11034,0.00623605,40.088028,25.31806,-12.081642,0.015383747,12.089215,22.805946,-142.6146,0.0053155525,3.9848251,17.020536,-184.82425,0.0,0.0,22.158117,-193.98566,0.021080518,35.37664,39.45861,-10.742983,0.007574901,33.848267,38.697834,-9.154745,0.0,0.0,28.012056,-193.43521,0.0,0.0,29.731806,-201.0,0.0,0.0,30.714046,-201.0,0.0,0.0,31.815847,-201.0,0.0,0.0,31.68218,-201.0
0.0,0.0,30.64915,-201.0,0.0,0.0,30.68077,-201.0,0.0,15.28052,26.010962,-106.81748,0.006318945,17.160988,14.796397,-87.457344,0.0,0.0,3.3711128,-195.01047,0.015646387,37.25328,13.977832,-14.769226,0.019467257,32.74373,27.223593,-26.46027,0.0118861105,23.8172,18.832722,-71.24549,0.0,9.200865,8.931092,-153.09848,0.0,0.0,5.196019,-194.28807,0.0,0.0,-6.0478187,-201.0,0.0048726215,12.415606,-1.0369284,-125.36363,0.014878554,31.166832,21.913366,1.0749278,0.0041334606,6.072938,7.2325425,-161.96747,0.0,0.0,3.4775925,-201.0,0.0,0.0,0.6114293,-201.0,0.0,0.0,18.496954,-201.0,0.0,0.0,31.73322,-201.0,0.0,0.0,32.08995,-201.0,0.0,0.0,31.893505,-201.0
0.0,0.0,34.09251,-201.0,0.0,0.0,30.558968,-201.0,0.011118817,37.79595,11.33341,-17.227661,0.0084434515,43.34731,12.12196,-20.327873,0.024652936,44.168858,17.18421,-0.54170054,0.003435818,44.97346,17.847284,-1.519638,0.007768003,44.010265,26.483068,-8.456081,0.004437658,42.6494,10.223095,-3.4223247,0.020737544,41.536743,22.524792,-6.9684587,0.006950865,40.82161,11.833427,-7.837183,0.006902283,18.206123,16.475899,-115.42679,0.029074797,19.243618,26.167639,-102.36533,0.029228942,38.420498,27.312422,-17.774961,0.016545326,38.792557,21.886171,-18.53537,0.0018757519,15.329503,14.274951,-122.63347,0.0,0.0,22.244259,-201.0,0.0,0.0,35.46912,-201.0,0.0,0.0,31.904358,-201.0,0.0,0.0,32.22372,-201.0,0.0,0.0,28.601423,-201.0
0.0,0.0,32.77668,-201.0,0.0,0.0,30.898794,-201.0,0.0,0.0,31.075008,-201.0,0.0,8.776256,17.267218,-161.51007,0.024253689,17.310793,18.25865,-118.20932,0.006464304,18.458982,23.3476,-100.73545,0.012629865,36.343754,19.099663,0.4609623,0.0074669058,36.6697,21.362465,-8.613942,0.013587821,32.62839,19.041706,-33.722603,0.0,8.22723,25.565367,-158.30737,0.0018958468,8.087221,21.470852,-158.65877,0.0,0.0,21.2881,-201.0,0.0,0.0,30.896837,-201.0,0.0,0.0,19.415092,-201.0,0.0,0.0,28.362396,-201.0,0.0,0.0,32.936417,-201.0,0.0,0.0,30.746948,-201.0,0.0,0.0,31.922653,-201.0,0.0,0.0,31.956814,-201.0,0.0,0.0,30.981388,-201.0
0.0,0.0,31.042704,-201.0,0.0,0.0,29.73883,-201.0,0.0,0.0,22.397314,-201.0,0.0,6.4334993,24.758657,-155.0338,0.020436507,22.65692,12.508963,-46.113224,0.033449523,30.262949,26.956364,-25.636267,0.0074507473,20.337154,26.22582,-63.651848,0.0063231955,29.236753,16.218344,-0.47709575,0.0068521476,27.67545,22.79041,7.4360414,0.037374046,28.469997,23.477314,1.2735366,0.006182666,30.243168,25.119814,1.384455,0.0107219955,28.289658,21.902594,-7.723794,0.0,0.0,14.228367,-195.89163,0.0,0.0,14.8564825,-201.0,0.008968531,27.39613,24.82173,-47.12014,0.0,0.0,31.105694,-195.6354,0.0,0.0,34.50187,-201.0,0.0,0.0,30.255789,-201.0,0.0,0.0,28.529083,-201.0,0.0,0.0,28.02931,-201.0
0.0,0.0,30.414707,-201.0,0.0,0.0,29.569437,-201.0,0.0,0.0,21.98506,-201.0,0.0,0.0,28.925041,-201.0,0.0,0.0,30.332092,-201.0,0.0,4.082289,26.177303,-176.88177,0.0030184335,6.1528425,24.547066,-161.36078,0.014911012,18.804636,28.993242,-95.01097,0.0065937275,21.29736,28.494032,-83.1729,0.002464735,11.700057,33.467075,-136.67015,0.0,0.0,32.059418,-201.0,0.007559722,7.7934794,33.061115,-149.7161,0.0,0.0,29.698565,-201.0,0.0028618618,16.925457,31.779161,-82.35522,0.0025512106,14.615942,38.341236,-89.34901,0.0,0.0,33.40598,-201.0,0.0,0.0,26.798807,-201.0,0.0,0.0,29.222513,-201.0,0.0,0.0,31.176815,-201.0,0.0,0.0,32.51035,-201.0
0.0,0.0,36.946598,-201.0,0.0,0.0,34.09115,-201.0,0.00858982,13.300804,25.864761,-81.687904,0.010440429,23.625261,31.732256,0.2525359,0.00043044498,2.0397878,31.014864,-184.71906,0.0,0.0,8.517308,-195.731,0.00768099,13.397846,34.42479,-107.872375,0.0,0.0,28.594355,-201.0,0.0,0.0,16.751265,-201.0,0.0,0.0,18.944942,-201.0,0.005181599,7.680636,20.792341,-136.8435,0.0,0.0,21.480911,-195.05083,0.005217608,12.754464,12.228513,-94.75085,0.006324017,13.286302,17.158955,-97.64614,0.0,0.0,14.236339,-201.0,0.0,0.0,18.364388,-201.0,0.0,0.0,6.0115695,-201.0,0.0,4.2722297,28.246603,-141.24243,0.0,0.0,36.372047,-201.0,0.0,0.0,35.71492,-201.0
